ID,y
1,79.2255488396
2,93.6146528244
3,80.1127337456
4,76.588873291
5,110.555238914
8,90.4583772659
10,109.865755272
11,95.4627147675
12,118.305414009
14,92.8255325317
15,114.45993309
16,101.918398285
17,94.1546028137
19,93.1789613724
20,102.677054787
21,96.2849176407
22,115.393910789
23,105.11449852
26,97.4220602036
28,103.982548141
29,105.11449852
33,105.11449852
35,98.9526584625
41,96.336917305
42,94.0672330856
43,117.420240593
45,104.086833763
46,103.315542221
51,94.469414711
53,82.1309069633
55,114.216589165
56,93.3614864349
57,104.417327499
58,94.7237388611
59,103.018851089
63,112.088652611
64,94.8698066711
65,105.623697281
69,93.723116684
71,96.0900911331
72,102.977554893
73,94.6963033676
76,103.102781105
77,106.895812225
78,115.837610626
82,95.0692222595
83,105.623697281
84,94.5785491943
85,103.051140213
87,112.621007538
88,96.336917305
89,114.160769653
91,93.7486257553
93,94.6955652237
94,105.850522614
95,94.0111133575
96,112.113442802
97,93.092591095
98,112.690662956
99,93.3023670197
101,104.176814461
103,114.160769653
104,93.3115541458
105,111.722469139
110,95.6328950882
111,112.416232872
113,113.261545181
114,93.767714119
115,112.034758949
117,114.160769653
120,93.6041908264
121,112.772707176
122,94.3901250839
123,113.217148972
126,112.672339439
132,112.65574894
135,104.981513596
137,104.303134537
138,95.1924438477
140,93.221427536
142,112.097831345
144,112.804798317
148,91.8768659592
149,113.979809761
155,93.8824586868
156,112.579302406
157,93.092591095
162,112.741322899
163,94.3051361084
167,94.2864160538
172,117.420240593
179,115.434585571
180,94.5394702911
181,111.436325836
182,95.5954919815
183,114.160769653
185,114.160769653
187,112.564690208
188,94.7398845673
189,93.89818573
191,93.4275339127
192,113.160716248
193,94.6895402908
194,112.222542572
195,93.267738533
196,113.383726311
198,95.3477285385
199,112.788759041
201,104.883041954
204,94.7258260727
205,105.044978714
206,93.445586586
210,94.1829824448
211,104.176814461
216,112.676241875
219,116.867435074
220,93.4987361908
221,111.454991913
226,111.436325836
227,93.9084087372
228,112.567995453
230,112.21750145
231,93.092591095
235,117.217098808
236,93.4781677246
238,112.335434723
242,105.288576698
