ID,y
1,79.3427864075
2,95.2945068359
3,79.466386795
4,79.2691448212
5,112.327501106
8,92.5768373489
10,112.216583443
11,93.4370519638
12,112.542832184
14,93.2610631943
15,112.542736053
16,110.00091114
17,98.6686088562
19,96.0931764603
20,106.237297821
21,101.153736877
22,112.539781761
23,101.933575058
26,94.7284452438
28,98.855904007
29,101.933576202
33,101.934428596
35,95.0338499069
41,97.2291833878
42,93.5706506729
43,112.54348011
45,104.746102142
46,103.220637703
51,93.2462760925
53,79.3341122627
55,112.540331078
56,92.9820030212
57,104.848213387
58,93.3186674118
59,103.226412582
63,112.409160423
64,94.1590206146
65,106.411090851
69,92.5562135696
71,94.1501207352
72,102.560746002
73,93.0970741272
76,103.619477463
77,105.809692955
78,112.540389442
82,93.7000051498
83,106.411087799
84,93.7739280701
85,102.886884689
87,112.472911453
88,97.2286399841
89,112.527467155
91,94.9638269424
93,93.4399812698
94,106.008522415
95,93.5034500122
96,112.489166451
97,94.4410146713
98,112.540392113
99,92.9755125046
101,104.544724464
103,112.527466965
104,92.8809803009
105,112.432561302
110,93.4119737625
111,112.51783371
113,112.527003288
114,93.8662189484
115,112.182660103
117,112.527467155
120,93.6644901276
121,112.523610497
122,94.694383049
123,112.538993454
126,112.531518555
132,112.500380135
135,105.742951393
137,103.427943993
138,93.5641986847
140,92.9258769989
142,112.47357769
144,112.535947037
148,92.4868200302
149,112.538396072
155,94.827122879
156,112.528689003
157,94.4410146713
162,112.529694939
163,93.8556491852
167,93.6572099686
172,112.543479919
179,112.537643814
180,95.1348184586
181,112.260658836
182,94.3525026321
183,112.527466202
185,112.527467728
187,112.519919968
188,93.3505632401
189,93.2551408768
191,93.2419094086
192,112.539446831
193,93.8752573013
194,112.486867905
195,92.7966909409
196,112.518962669
198,96.3311693192
199,112.496224213
201,105.313840485
204,93.2822458267
205,109.832356262
206,92.7601064682
210,93.2067029953
211,104.54467659
216,112.539313507
219,112.543016052
220,93.6848873138
221,112.392020416
226,112.260653496
227,93.3093477249
228,112.518958473
230,112.486296463
231,94.4410146713
235,112.539596367
236,92.7995254517
238,112.535932922
242,105.081906891
243,94.4005823135
244,79.2727817535
245,112.490094948
247,112.467699051
248,92.5376449585
249,94.2720304489
250,112.538024712
251,92.7995527267
253,112.539595985
254,93.392522049
256,93.7346359253
257,92.5775177002
258,112.539246559
259,93.2289514542
262,79.328245163
266,93.1670482635
267,112.52943325
272,102.816742516
273,112.527467918
275,97.419367218
276,112.541768265
279,94.0507881165
280,106.41106472
283,93.3446741104
285,112.522982407
288,112.527466202
289,94.0392749786
290,105.315542603
291,93.1894298553
292,112.387823677
293,112.540046692
296,98.6569894791
297,112.492867279
298,112.541048813
299,93.4957643509
304,92.8613420486
305,79.3113997459
306,93.067257309
307,112.309664345
311,109.487059402
313,112.284046364
314,92.6979499817
316,92.6819993973
324,92.6728654861
327,94.5140665054
329,93.1246511459
330,112.465663719
337,105.401140785
338,93.4847007751
339,103.18783226
340,93.5565599442
343,92.6381952286
345,112.542316437
346,95.0722459793
347,112.522001839
349,112.449087715
350,92.9484876633
352,112.513908958
353,93.1005056381
354,79.2710803986
357,92.9707668304
358,112.505010605
362,112.499912453
364,112.539543343
365,103.890987587
366,94.791519165
367,112.385314751
368,93.606970787
370,79.2712510109
373,93.037046814
377,92.7799943924
378,112.344875908
382,103.70602417
384,112.475282669
390,93.4248167038
392,112.496736526
393,112.531289673
395,93.1719913483
396,106.89905262
399,79.2795046806
406,112.284046364
408,112.284046364
409,93.3959863663
410,79.2607460022
412,112.531956863
413,92.4817026138
419,93.4637107849
420,112.536738205
421,92.4986217499
430,95.0091230392
434,92.9099634171
436,94.436697197
437,92.8128725052
438,92.5133327484
439,112.481546402
440,93.3788486481
443,112.475758743
446,93.1214096069
448,93.4116607666
452,93.3072378159
453,103.804401398
457,103.977677155
458,93.4756044388
459,112.542385483
460,102.659418297
462,102.937590981
464,102.320084953
465,112.542765999
467,112.53879509
471,112.010585976
472,79.2641972542
473,94.2097417831
475,93.2478591919
480,94.0133562088
488,112.523354721
490,112.30963192
491,104.002251053
492,79.285281086
493,93.2556304932
497,92.649930191
498,112.540655327
499,93.9906831741
500,102.880119133
501,93.7416034698
502,112.464618301
506,79.3632003784
510,112.191254044
511,92.8037307739
512,93.0060968399
516,93.7851903915
518,92.7815423965
519,112.521149063
521,93.1826625824
522,112.519598961
526,112.517507362
529,93.8202110291
532,112.513686562
533,93.0708152771
536,112.535167694
537,98.2538333893
539,93.3511030197
540,104.301238251
541,93.1960662842
543,93.3180139542
546,112.469505501
547,92.7097290039
548,79.2719098091
551,92.9088195801
552,103.091725349
556,103.509920311
557,94.0078697205
558,112.385276794
559,93.0757963181
560,107.971689034
562,110.348255157
566,92.847543335
570,112.540655899
571,92.8128820419
572,106.239621544
573,93.397675705
575,112.542765999
576,112.522919273
577,92.8091703415
579,92.7779289246
580,112.468520737
581,112.534081841
589,112.309630203
591,102.575607109
593,93.1230941772
594,105.467267609
595,95.0667568207
598,92.8055805206
602,112.428232956
604,112.542423439
606,111.659516144
608,94.6893741608
609,104.495270538
610,93.0258172989
616,112.453104401
617,94.1495206833
618,102.648945618
620,103.140519142
622,112.189553642
623,92.534825325
624,112.441440201
626,112.499673462
628,112.537473297
629,94.6056703568
630,112.436806107
637,93.3358112335
638,105.261287689
643,97.3617483139
645,94.0133432388
646,112.538381195
648,94.2004592896
652,92.873131752
653,92.7274236679
654,112.540655899
656,112.483539391
657,94.9294761658
659,94.5501464844
660,102.94992733
663,92.9289632797
664,112.538173676
666,102.699343109
668,112.382444954
669,92.8035881042
671,94.6565832138
675,93.5019176483
677,92.7186330795
678,112.436276627
679,106.209781075
682,94.8272533417
685,103.039418221
687,93.27318573
688,92.7213275909
693,112.240255547
696,93.908323288
698,94.0604955673
701,95.1532402039
704,103.830706215
705,112.541744423
709,112.500311089
710,94.1079563141
711,105.886254883
712,93.0558290482
714,112.330853271
715,93.2530792236
716,112.413623619
717,94.3936155319
720,112.542507935
721,93.2494979858
724,102.784804726
725,93.1622592926
726,112.322836304
728,112.537962151
731,93.5606487274
734,103.077288818
738,93.6713006973
745,112.494067574
746,93.0399423599
751,79.2694167137
754,93.415143013
756,94.727088356
758,92.9734380722
759,112.314090157
761,112.539184952
766,94.5062242508
767,112.534679794
768,92.5797534943
769,112.541431236
770,93.9940067291
771,79.2890239716
772,104.689170647
773,92.98757267
774,112.540598869
776,112.515087509
777,92.7601511002
780,112.543275452
782,104.417422295
787,102.772642136
788,93.5238304138
792,92.5534244537
793,112.540882492
798,94.7124734879
800,92.5824701309
806,112.413623619
809,112.528992844
811,111.826691055
812,94.2600431442
814,112.542831802
816,102.420550346
817,93.2440509796
818,108.415334892
820,112.159660149
823,93.8523857117
829,92.7808216095
830,112.479969406
831,92.4630474091
834,112.472224236
839,93.4438875198
841,79.275833416
844,104.461759758
845,93.1605817795
848,92.9393693924
850,93.3161390305
851,103.14732933
852,93.3159198761
854,93.025958252
855,94.0408449173
856,103.07025528
859,102.344878769
861,112.540598488
864,93.0987623215
865,112.539233398
866,92.9653411865
867,93.0872480392
869,93.1384508133
871,93.1737638474
872,112.413623619
882,102.671861839
883,92.9904294968
885,93.0790328979
888,94.8348304749
893,112.352373505
901,112.445477295
903,104.145158195
904,92.6711126328
905,104.110223007
910,94.9792322159
911,112.310951614
914,112.536347389
918,112.538308144
921,92.4859193802
928,93.8038125992
929,103.960308838
932,93.2942764282
933,104.078481293
934,94.9792081833
935,112.539502144
937,79.2747404099
939,93.6813217163
940,102.332583618
941,94.2055408478
942,102.849026489
943,94.1142456055
944,103.160734749
947,112.413623619
949,112.271717072
951,112.539588928
952,93.267811203
953,104.145127106
954,79.2734912872
957,112.483085442
959,92.5053367615
960,112.538772774
963,112.542832756
965,112.413623047
967,102.748266029
971,93.2282867432
972,79.2685974121
973,93.0509181976
974,112.535823441
975,93.3650505066
978,112.536896133
980,112.541132927
981,95.3173377991
984,112.541217995
986,94.9792211533
988,92.5797550201
989,112.125828743
990,103.252781868
992,112.445451736
996,92.8999359131
999,112.540256691
1000,92.678263855
1001,112.539233017
1002,92.556354332
1003,112.515077972
1004,92.5425041199
1008,112.433866501
1009,92.9468151093
1010,109.495734215
1012,112.538066101
1013,92.5492147446
1014,112.412354279
1015,94.9338274002
1016,112.542672729
1019,96.7424621582
1020,112.513185883
1021,94.9792215347
1022,104.044784546
1024,94.9792215347
1025,79.2852464676
1027,92.9441862106
1028,104.145648003
1029,93.322322464
1030,93.2602626801
1033,112.534868431
1036,92.7281112671
1037,112.437152863
1038,92.7956645966
1042,93.6813196182
1043,103.172650146
1044,93.1817014694
1045,112.489253616
1047,112.542240715
1050,93.6598794937
1051,112.422577095
1054,93.6203884125
1056,95.3173377991
1057,92.959337616
1059,93.8075305939
1062,96.3272947311
1063,104.7932724
1064,95.3173044205
1066,92.9773048401
1070,103.312922478
1076,112.536288452
1077,100.816504669
1078,112.522530174
1080,112.538064384
1082,112.543250656
1083,94.1559274673
1089,112.529401779
1091,95.6051549911
1093,93.9122928619
1097,95.2739686966
1099,93.4483734131
1101,95.7873434067
1103,94.8448509216
1104,112.518200111
1106,112.52428875
1109,93.1516500473
1110,112.53364563
1111,93.2591415405
1112,112.540609169
1114,93.5998413086
1116,95.0135402679
1117,112.505901718
1120,96.4112762451
1124,112.494721794
1125,93.8896379471
1126,112.518764496
1134,112.462039948
1137,94.1484964371
1138,112.529776764
1144,112.463102531
1145,96.6292228699
1146,92.8513227463
1148,94.5713272095
1150,95.6682794571
1152,104.806012344
1153,93.5713632584
1154,104.296826363
1155,93.88067379
1157,95.2846511841
1162,94.5437160492
1165,112.52754097
1166,93.8850400925
1167,103.943572998
1168,96.2798282623
1169,102.629328728
1171,112.541054916
1172,95.0708175659
1173,102.629418755
1174,94.0409063339
1176,94.6123758316
1177,103.684815598
1178,93.6202177048
1182,112.534171486
1186,95.1165002823
1187,112.541729355
1188,95.4160102844
1189,112.543362808
1191,106.266964149
1192,94.6402112961
1197,112.519789696
1198,93.5506313324
1200,79.2719361305
1201,93.7698856354
1203,95.0210529327
1209,112.543200684
1214,103.849731445
1218,112.505689049
1222,95.7168029785
1226,94.8178167343
1228,93.7930973053
1230,93.4585536957
1232,79.2875534058
1233,101.849311829
1236,112.542082977
1238,95.1738903046
1241,112.463098907
1244,106.957248688
1246,96.8707593918
1247,112.541575432
1250,112.512819481
1251,95.1305334091
1254,112.540377426
1255,95.0374505997
1256,112.450175667
1257,93.0130060196
1258,93.2209266663
1259,112.490880013
1260,93.2181621552
1263,112.442432213
1267,79.2872323036
1268,112.169086456
1271,94.3661243439
1272,112.441538429
1274,103.620134163
1275,94.5437200546
1276,112.491168785
1277,93.0446563721
1279,92.8513233185
1281,94.4608352661
1282,95.416126442
1283,112.523309898
1285,112.539575577
1286,94.6059511185
1289,112.533540344
1296,112.541245651
1299,94.9811990738
1301,93.1962652206
1306,92.8767223358
1307,94.5235176086
1308,93.2343334198
1313,112.491171455
1314,96.3629360199
1315,112.53364563
1316,93.8221664429
1317,112.486266136
1319,93.2812934875
