ID,y
1,78.702438222
2,92.3626180225
3,77.8011832767
4,77.2839250565
5,110.507742034
8,90.7783162329
10,109.509247992
11,92.7058279779
12,114.741944525
14,92.6785841518
15,114.403774685
16,103.586220476
17,94.490609222
19,93.312423971
20,102.560470687
21,96.7427071995
22,115.334794362
23,103.884280205
26,96.9878373676
28,102.835870584
29,103.884280205
33,103.884280205
35,98.7584489716
41,96.3877268367
42,93.7249310811
43,117.52349223
45,103.745863703
46,103.476691405
51,94.3533254729
53,79.1394139661
55,114.342024856
56,93.5515239504
57,105.61824788
58,94.8975020515
59,103.684701284
63,112.213151985
64,94.9717342589
65,105.839491367
69,94.0022705396
71,96.1033934487
72,103.524799983
73,94.5111006631
76,103.717565219
77,105.917273786
78,115.815662331
82,95.0740128623
83,105.839491367
84,94.4651939074
85,103.175877836
87,112.481890043
88,96.3877268367
89,114.242847814
91,93.8807748689
93,94.9294812414
94,106.808628718
95,94.1420267423
96,112.015195476
97,93.3962139024
98,112.647891204
99,93.3319243325
101,104.188188129
103,114.242847814
104,93.371099684
105,111.747548898
110,95.3351375792
111,112.423581494
113,112.928028637
114,93.838072088
115,112.278358565
117,114.242847814
120,93.9120220608
121,112.757265621
122,94.3270165126
123,113.308711635
126,112.998800013
132,112.504261494
135,104.965052605
137,103.750337177
138,95.0130134688
140,93.4667162895
142,111.755614016
144,112.734322654
148,92.003086355
149,114.87395615
155,93.6680029763
156,112.439052794
157,93.3962139024
162,112.748664591
163,95.2119528453
167,94.4435367054
172,117.52349223
179,114.847105132
180,94.3668895827
181,111.462471803
182,95.3476997481
183,114.242847814
185,114.242847814
187,112.425381078
188,94.7898948987
189,94.0332199732
191,93.44160525
192,113.092078845
193,94.677763621
194,112.376073307
195,93.0878917906
196,113.395646943
198,95.394393762
199,112.783715354
201,104.44681104
204,94.5981193648
205,107.080535253
206,93.5410456657
210,93.9681956503
211,104.188188129
216,112.871696419
219,116.885495398
220,93.4913776186
221,111.514819304
226,111.462471803
227,94.0095799764
228,112.367255423
230,112.008121279
231,93.3962139024
235,117.210709943
236,93.3200067944
238,112.21645085
242,106.129719257
243,93.449816121
244,78.9565271801
245,111.57027679
247,114.177945243
248,92.9893789291
249,94.1030678219
250,112.886485312
251,93.3200067944
253,117.210709943
254,94.1326751709
256,94.2511585553
257,92.1771787008
258,113.217720244
259,93.5146799088
262,80.2638523314
266,93.2298271921
267,112.999304771
272,102.838143879
273,114.242847814
275,96.3902011977
276,115.76011112
279,95.0216474533
280,105.839491367
283,94.1934106085
285,112.707890087
288,114.242847814
289,86.0323186451
290,104.656297366
291,94.4927349091
292,111.911106375
293,111.7070126
296,95.5947709084
297,112.476282014
298,116.004517449
299,94.9879204432
304,92.8814440833
305,83.089284314
306,93.9141287274
307,111.563596355
311,109.26584567
313,111.584101783
314,92.8302978939
316,93.2726768388
324,93.113831838
327,96.1689221064
329,93.2588324547
330,112.410253578
337,105.113831096
338,94.7269245783
339,105.158057425
340,94.594473256
343,93.7920792368
345,116.452137576
346,94.7857117123
347,112.902566645
349,112.429068883
350,93.6543548372
352,112.906920433
353,92.7440618409
354,78.3333315584
357,93.103260782
358,112.971619076
362,112.542365498
364,115.183567842
365,103.527877066
366,94.5857664744
367,112.710608217
368,94.8528394699
370,77.1104793813
373,94.63140991
377,92.5985747443
378,111.530355559
382,103.722941187
384,112.348232799
390,93.84370327
392,112.833516863
393,111.829880079
395,95.008711391
396,105.589377668
399,77.6502556271
406,111.584101783
408,111.584101783
409,93.2307764159
410,77.1246405443
412,113.214538521
413,92.3902892007
419,94.1400016679
420,113.365298112
421,92.2176254061
430,101.790647242
434,93.7853865623
436,94.7995867729
437,93.3274500105
438,92.8091664844
439,112.256750213
440,93.7394623756
443,113.533198304
446,94.5174119208
448,93.2943846915
452,93.8897649977
453,104.116047276
457,103.940822813
458,94.1799154811
459,114.603360918
460,103.403434436
462,105.449974007
464,103.093431261
465,116.84276104
467,115.602084372
471,112.641711341
472,76.9024057653
473,96.0195325745
475,94.7432125409
480,94.9909076691
488,111.969601684
490,111.563596355
491,103.951132086
492,77.7912161085
493,93.9605224927
497,93.0894996855
498,112.702678468
499,94.6555360688
500,103.202145788
501,94.4832307498
502,112.427652889
506,78.9909373654
510,111.169216315
511,92.4089914958
512,93.1859782007
516,94.0750087632
518,92.8002439075
519,112.400156869
521,93.4019007153
522,112.735560576
526,113.295578745
529,95.0574306912
532,112.513843589
533,93.6985447672
536,113.456355572
537,101.182950232
539,94.9015175502
540,103.997802787
541,94.8417210049
543,94.2019630008
546,113.294378599
547,92.9669774903
548,80.0407162242
551,93.6023242209
552,103.930268976
556,104.325514158
557,95.7518006961
558,112.710608217
559,94.7437426779
560,106.10136795
562,107.066855484
566,93.8141993946
570,112.702678468
571,93.3274500105
572,105.828495132
573,94.8197449578
575,116.84276104
576,113.188897716
577,93.7703084946
579,92.7242175738
580,112.221751213
581,112.845299244
589,111.563596355
591,102.865951167
593,94.6093693839
594,103.799072954
595,95.0390613344
598,93.338745806
602,112.538591862
604,113.038792239
606,111.010202885
608,94.4770928489
609,104.221721278
610,94.0347617467
616,112.34115288
617,95.1381357511
618,102.123583317
620,104.329471906
622,111.970452733
623,92.7926133474
624,96.2053177092
626,112.356091446
628,112.966270765
629,95.1607334879
630,111.990516663
637,94.333079497
638,104.648169147
643,96.3173800045
645,94.9909076691
646,116.845161915
648,96.2084050179
652,93.8362298012
653,93.2465408113
654,112.702678468
656,113.245976395
657,95.3283734851
659,92.3834721247
660,103.789944384
663,93.8298219575
664,113.274427732
666,104.628838539
668,112.047166824
669,91.7772553232
671,95.7691471312
675,93.9989306662
677,93.0808700456
678,111.412342654
679,104.861884329
682,95.6280478372
685,103.567063279
687,94.2812714577
688,92.4247177442
693,110.276646084
696,96.7391953998
698,94.3062292735
701,97.773358504
704,104.893738164
705,116.282056014
709,112.932524522
710,93.8058016035
711,105.694719209
712,94.7843365669
714,111.260826217
715,93.2693835364
716,111.038385974
717,94.8246457842
720,116.084392548
721,93.2829591433
724,101.918262217
725,94.0885208978
726,112.307735814
728,111.605180952
731,93.6077889336
734,103.740903748
738,94.3365321689
745,111.653055297
746,93.0040896734
751,77.8750031789
754,93.6872398059
756,93.8712066015
758,94.3740859561
759,112.479008463
761,116.86860413
766,94.7936085595
767,113.215842565
768,92.6622836325
769,113.950391822
770,94.7858408822
771,77.7909935051
772,104.142572032
773,93.1048731274
774,112.134360843
776,111.969476806
777,93.8525088098
780,116.9586037
782,103.596979671
787,102.672828568
788,94.6879647573
792,92.4818029934
793,112.38819472
798,94.677564515
800,92.8061534564
806,111.038385974
809,111.822488679
811,113.223188612
812,93.2279701763
814,116.470025857
816,103.258275668
817,94.52704223
818,109.897120476
820,112.262801011
823,94.0348613527
829,92.5603958236
830,112.531436496
831,91.7620209588
834,111.756374571
839,94.0729686949
841,79.1837868955
844,103.901395321
845,94.1151901351
848,92.774711344
850,97.3352708817
851,103.204095311
852,91.5163908005
854,92.8963289261
855,95.1660767661
856,103.902993043
859,102.169296371
861,112.134360843
864,93.3569458326
865,112.000552601
866,93.5637312995
867,93.2434791989
869,94.4656718042
871,93.335855484
872,111.038385974
882,102.625356674
883,93.6708041297
885,94.3061120245
888,97.0494436158
893,110.867715147
901,110.65290059
903,103.566004382
904,94.1166638268
905,103.767705758
910,94.8123540878
911,111.64132203
914,112.211094485
918,113.428770065
921,91.9795734088
928,93.8470305867
929,104.107324335
932,92.1789937019
933,106.70434263
934,94.8123540878
935,112.255213896
937,78.2641347514
939,94.756237189
940,102.869746685
941,94.3410444789
942,103.099312358
943,94.2532318963
944,103.248862267
947,111.038385974
949,111.624837557
951,111.147625022
952,95.1478027768
953,103.566004382
954,77.7619341744
957,111.895862103
959,92.5308040513
960,114.413644208
963,116.470025857
965,111.038385974
967,103.732976437
971,94.2064562904
972,77.7875916428
973,93.9729435179
974,112.488731172
975,95.8426142269
978,117.283883625
980,113.737385432
981,94.750884374
984,112.845058706
986,94.8123540878
988,92.6622836325
989,112.061913437
990,104.06646098
992,110.65290059
996,93.1347541279
999,113.237483342
1000,92.9565238953
1001,112.000552601
1002,92.6450505786
1003,111.969476806
1004,92.380505085
1008,111.860730701
1009,91.2541300986
1010,109.59932873
1012,117.593585332
1013,92.9590475824
1014,113.171499782
1015,93.7386835416
1016,116.331451363
1019,94.3841055234
1020,111.732967536
1021,94.8123540878
1022,104.317234357
1024,94.8123540878
1025,78.2984164556
1027,94.2455951903
1028,103.776140054
1029,95.1367047098
1030,93.6164041095
1033,112.740249899
1036,94.6284895473
1037,111.207097424
1038,92.6077611711
1042,94.756237189
1043,103.468097899
1044,93.5118404494
1045,112.202753279
1047,113.705223666
1050,93.9349970818
1051,110.979460981
1054,93.9837859472
1056,94.750884374
1057,93.7004678514
1059,94.2357865969
1062,98.9629527728
1063,104.665064971
1064,94.750884374
1066,93.3489976989
1070,103.673316108
1076,112.257629871
1077,103.314838886
1078,112.519202338
1080,112.383372095
1082,112.286394596
1083,96.317937745
1089,111.767785761
1091,97.1026189062
1093,95.9035842684
1097,96.126144939
1099,94.1731419033
1101,95.4558487468
1103,96.1912197537
1104,112.929097758
1106,112.779209243
1109,94.1182043817
1110,113.011655649
1111,95.1763397853
1112,115.201216115
1114,95.114824507
1116,94.8033996688
1117,112.550781356
1120,94.7159294552
1124,113.081813759
1125,93.9681188265
1126,112.388188256
1134,112.417777803
1137,94.4796045091
1138,113.646612485
1144,112.107484023
1145,95.6735095978
1146,93.7581561406
1148,96.5411652989
1150,94.5867951711
1152,104.762440628
1153,94.7202283012
1154,104.151579645
1155,95.6791286469
1157,93.6189324591
1162,96.0119679769
1165,113.006510735
1166,94.8842602306
1167,104.578894827
1168,95.5480146938
1169,102.637716664
1171,117.940985574
1172,96.7287093798
1173,102.637716664
1174,94.5770585802
